8627ed04-b134-4a7a-90b2-2ca3fea05659||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4473486817559 09/25', 'CVC: 243']||True||1671551924274.125||None
02346b64-ce1e-45c3-8659-591eb6259e74||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['180014129817683 12/30', 'CVC: 839']||True||1671551925275.369||None
12c29bb0-9164-45da-bf43-65afa0c342b5||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30079582322184 04/24', 'CVC: 180']||False||1671551926276.761||None
92bc48eb-f917-434e-8b01-31de03c5d05b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['343111393881256 05/30', 'CID: 1825']||True||1671551927278.157||None
78767731-8144-4232-b9fe-707389bfb5e4||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011757047154835 10/31', 'CVC: 751']||True||1671551928279.5369||None
591f7117-baef-4f91-8271-67846ad81b5a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3589594087954181 09/30', 'CVC: 322']||False||1671551929281.135||None
9e2eeb5d-7868-409c-9e34-df444e033e38||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4351259005398 02/25', 'CVC: 667']||False||1671551930282.1309||None
bd7dc5d4-da25-43fe-9dd6-e5f254e8b020||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4502824772579668 02/32', 'CVC: 865']||True||1671551931283.542||None
5047b236-5329-4d7a-b010-281f2818190f||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6546203667798340 07/30', 'CVC: 513']||True||1671551932284.737||None
7d1f35db-f918-4f11-9d75-856c9c5d4e3e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['213153612697839 08/24', 'CVC: 658']||True||1671551933286.093||None
1cc8d812-21cf-4690-9251-47c44ab01844||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2710601968734824 05/24', 'CVV: 292']||True||1671551934287.493||None
df8083b6-85b4-433e-a9f8-274f51e08b1b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2538474656918038 06/30', 'CVV: 296']||False||1671551935288.6838||None
108521e2-06a7-4dd1-b271-96a7dedf31d6||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['36047457874971 09/23', 'CVC: 023']||False||1671551936290.116||None
d5470c34-d48d-4361-b55e-e562d89ae4b4||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4549111295961981580 09/24', 'CVC: 535']||True||1671551937291.554||None
74dccc1c-39f6-4ae4-b4a7-f127095099dd||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4550551800139 01/28', 'CVC: 873']||False||1671551938293.028||None
02a2b6ef-7d8e-4099-9f9c-943a570912ee||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['36315468038666 02/29', 'CVC: 960']||True||1671551973379.7268||None
b6fd9284-d137-44b7-b769-d2dcde04ceb2||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4978142654818272649 09/26', 'CVC: 219']||True||1671551975380.272||None
49630d3b-7463-4eff-bca7-159254c8ee71||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4144854650180895 11/25', 'CVC: 760']||True||1671551977382.16||None
396128b5-2e22-4247-aaaf-a4495dc39b51||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011526937695631 02/32', 'CVC: 672']||True||1671551979384.669||None
1236fbbb-4a9a-4784-af81-464e5eec81f6||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['345876978609557 03/28', 'CID: 9733']||True||1671551981386.2031||None
aa834746-7775-43c5-baa8-1b7f2506c9b8||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['213159228502008 06/27', 'CVC: 261']||True||1671551983387.66||None
03e5ff51-3b90-4158-b2b0-aaaf51256acd||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30061799765108 12/22', 'CVC: 932']||True||1671551985394.0789||None
d89a2d16-a82b-4fcf-ab05-65636bb714e3||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4756460492357888 09/30', 'CVC: 117']||False||1671551987395.652||None
2142f74b-806f-4762-9b50-10fc4f796e1a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4068124812610433 01/30', 'CVC: 038']||True||1671551989398.101||None
c228f72d-bacf-4820-b4cf-8e38f1ff587a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3538048537388708 11/24', 'CVC: 583']||False||1671551991399.8462||None
fb41c38b-562c-4c45-88e8-0e3eeb8ce9eb||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30164524466883 06/26', 'CVC: 271']||True||1671551993402.38||None
918ef24d-4382-411e-b8d4-841236f84b2b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3587313007548953 04/32', 'CVC: 096']||False||1671551995404.362||None
99f7d37f-0942-4df4-a002-ed9fddfe44b3||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4323056953410531 02/26', 'CVC: 211']||True||1671551997410.2769||None
a3f9fac0-17a7-4f42-89cd-84cc797b965a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4434476171345671 01/23', 'CVC: 472']||True||1671551999412.535||None
053c8926-8206-4f4e-923e-af3385594171||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4127538141991357484 06/24', 'CVC: 619']||True||1671552001414.5579||None
bbbacde5-689c-42dd-825c-dedbd776bab5||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['639000538616 10/31', 'CVV: 405']||True||1671552003417.064||None
0491075f-eef2-4b2c-899e-ceb1eb9b844f||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['376014054090912 04/31', 'CID: 6547']||True||1671552005418.128||None
4401d6b0-4c05-4eda-a3d9-c7cff59b0251||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4976786245933 10/32', 'CVC: 665']||False||1671552007418.853||None
5e2ffa69-393c-4395-83f0-31b5d7becae1||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3545115914532561 07/25', 'CVC: 133']||True||1671552009421.167||None
dce25ada-4cec-4d07-9b3f-bf5a3159214c||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['374506433319930 01/24', 'CID: 3916']||True||1671552011426.6082||None
155e453e-115d-4ad3-ac8e-0528f20bdc61||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2720477970203399 04/29', 'CVV: 855']||True||1671552013433.553||None
88cb1cc4-6ecd-40af-b731-ec6f4192fb62||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3562350689969387 08/30', 'CVC: 827']||True||1671552015434.154||None
534980fc-e0ab-43a5-86e3-8d0e8c278123||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4208162479319170 04/30', 'CVC: 307']||False||1671552017434.643||None
e850b535-191c-4ad0-9b5b-c78a0fa1fba6||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4258672400787609 12/27', 'CVC: 969']||False||1671552019441.47||None
7834da9f-ab47-4720-bb6c-c4a876ef014a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4872638456556 03/27', 'CVC: 201']||True||1671552021443.9348||None
b7c6604f-8ce2-4ac6-afae-804c1aa12934||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4949509847509 12/30', 'CVC: 818']||False||1671552023446.1619||None
312b0b98-a09e-4568-a050-699815ca1d48||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['373226436653760 03/31', 'CID: 3273']||True||1671552025448.364||None
c43db2f0-1053-428d-b34f-0d1f0a7503da||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3547755032793773 12/27', 'CVC: 266']||True||1671552027450.136||None
252b0714-095f-4a4c-ab66-0f8cb284c2e5||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4382857503058943544 09/26', 'CVC: 944']||False||1671552029452.3489||None
20ae5030-47a6-4abb-8e61-9046e0be2c42||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6557378780372300 11/27', 'CVC: 017']||False||1671552031458.173||None
91b79b04-8a69-4a42-bcfe-0cb22723ecb1||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011137146754043 10/29', 'CVC: 236']||True||1671552033460.523||None
fe947d21-fb7e-46a7-95fc-0f9e766de94d||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['561470734543 12/30', 'CVV: 774']||True||1671552035462.3079||None
be245269-1f69-46e8-be8a-ec4c0d316758||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3500801241046671 09/23', 'CVC: 404']||True||1671552037464.702||None
4ab9fc9d-12ff-4a40-aadc-6af2acf8220d||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011704007641914 07/23', 'CVC: 769']||True||1671552039466.217||None
956224db-d225-4132-813f-7da03b74ee61||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30029719552658 06/25', 'CVC: 909']||True||1671552041468.7842||None
5a97fdfa-55d4-48ac-81c4-b71737e0bba9||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4475209138059584 09/23', 'CVC: 960']||False||1671552043470.084||None
071ed47c-3059-461c-ab7b-5e21a10259dd||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6540326732967008 10/32', 'CVC: 225']||False||1671552045470.743||None
f0e35a86-6997-4539-b377-9dd10c14396e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4493866173649724 10/30', 'CVC: 712']||True||1671552047476.671||None
f1da00b8-056a-4d81-99c6-7296b7c7039a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3573112728495841 02/30', 'CVC: 416']||True||1671552049478.156||None
6f4e8a03-b82c-4a7a-b837-3dee0adc0bf0||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['377640297100974 06/31', 'CID: 6036']||True||1671552051478.8462||None
2a6de302-d612-423a-b474-6aa778079c13||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011951490085444 09/28', 'CVC: 910']||True||1671552053479.862||None
d3f378a9-9415-4976-add7-50358fe223d7||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4623959987819220 08/27', 'CVC: 917']||True||1671552055482.157||None
6fa12620-a56a-422d-bb9b-37a44c833a22||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4691008132574376 07/28', 'CVC: 525']||False||1671552057489.072||None
71dd4662-b9eb-44ec-a748-6d3e72a0bfa6||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3534779801724863 01/24', 'CVC: 689']||True||1671552059491.148||None
44cf2c80-a39f-440c-8d92-939fb2d55e71||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3541566896457728 09/27', 'CVC: 487']||True||1671552061492.958||None
d41452f6-e341-4b63-a2db-53a56e21e6dc||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011403418228979 02/23', 'CVC: 163']||True||1671552063494.079||None
0fdcadd9-b7c1-4943-a15d-15ef00acd16e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4156177479917890 12/31', 'CVC: 344']||True||1671552065496.352||None
a7bbd81a-a61e-4adb-aab5-d2b2b65d6c9d||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['180001174191551 08/32', 'CVC: 341']||False||1671552067498.157||None
8f5b1817-71da-419a-9341-06566184494e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['372303485797326 04/31', 'CID: 7971']||False||1671552069503.192||None
61258300-de63-4101-8a13-f48d93724e65||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4578935689359135721 01/23', 'CVC: 684']||False||1671552071505.538||None
8ac113d9-d22b-41f5-8b5a-95c283fcbb6a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3528761305907036 02/28', 'CVC: 796']||True||1671552073507.072||None
fcd49838-9c5c-45eb-b93b-33280b0ccded||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4389445296687241737 03/32', 'CVC: 780']||True||1671552075509.464||None
1f4595ed-5eb1-47c5-be60-570da7dbbd52||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['639034482351 05/24', 'CVV: 583']||True||1671552077510.582||None
b483ada4-c58a-4c01-bfdc-d0df603adb57||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['676310537086 07/28', 'CVV: 370']||True||1671552079513.18||None
78a4b10a-2394-4c11-a713-fe3e12a91cd0||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4685363934416799 12/24', 'CVC: 130']||True||1671552081514.122||None
2ce7a65e-3ff8-4eed-b608-c5aebdbc8c0b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2269238010519427 11/30', 'CVV: 361']||False||1671552083516.208||None
6fcbcc80-6413-4cf3-99e9-234d08850359||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4419901483650145 12/27', 'CVC: 336']||False||1671552085518.139||None
b0d8ee12-a19d-4403-a691-03fa1c2c0b3e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4660633744799 11/25', 'CVC: 394']||False||1671552087524.813||None
999371e9-d726-4d6e-bffa-2b9265b4b171||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4412828652090190 09/32', 'CVC: 341']||True||1671552089526.16||None
af037f8c-c0ec-477e-9908-06960de0ad0e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3549168887984430 02/30', 'CVC: 342']||True||1671552091528.565||None
640a2c31-2aff-41a2-9d12-a509fcc63006||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3559361741829712 03/31', 'CVC: 234']||False||1671552093530.101||None
c157a051-50a4-4a8d-8a97-bea282216221||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['180032053509449 05/29', 'CVC: 242']||False||1671552095530.482||None
ebc11f34-f7ee-4a9e-aa80-043f9c56e8ef||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4539850313712 07/31', 'CVC: 667']||False||1671552097532.848||None
2ee38439-fd04-4e87-a6c8-826368af05f7||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['675923828361 01/29', 'CVV: 869']||False||1671552099534.836||None
8e3e3195-573c-40f0-a374-a6498cef4fb8||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3530372227108517 10/25', 'CVC: 188']||False||1671552101536.784||None
4838a991-b0de-45ac-abda-08a8730341af||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30561450952523 10/25', 'CVC: 470']||True||1671552103538.127||None
0e2d759d-0b9e-43ab-9346-01d9aab9035b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3537256091141279 11/27', 'CVC: 110']||False||1671552105540.478||None
df89bb37-2298-4cb6-92ef-d45354a7672c||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4433267047575877 02/26', 'CVC: 795']||True||1671552107546.125||None
36d568ac-a574-480b-9fee-fd93dd4e3c9b||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3529226856042392 04/30', 'CVC: 168']||True||1671552109547.6091||None
bbe635ad-51ca-451f-a3b7-0c04f7fcc7fb||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['374794447165453 08/28', 'CID: 3886']||True||1671552111549.956||None
71933469-be26-4d63-bb00-75131f1fcbfe||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['5183073527024751 02/28', 'CVV: 673']||False||1671552113552.308||None
87b4082e-97bb-4b4c-b44c-6e1ea80f9b5c||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4444065597204645397 07/31', 'CVC: 609']||True||1671552115554.153||None
bad5b701-4b2f-41a4-a286-fe11ab612fcb||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3584135603196124 05/27', 'CVC: 635']||False||1671552117556.5989||None
41b3bae2-ec5b-4804-8d41-3f95abae669f||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011237950180317 12/23', 'CVC: 992']||False||1671552119558.127||None
9f0ef00e-1eac-4ce3-94d4-7e448f4198f9||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2223831015413722 04/28', 'CVV: 964']||True||1671552121560.487||None
2b536233-9ffa-4ab9-96e7-db72edf89ec0||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4479952355913654 03/23', 'CVC: 387']||True||1671552123566.143||None
d8cb7c89-c4b7-42e2-b433-e946c45c38b0||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3555652389358160 06/23', 'CVC: 438']||False||1671552125567.572||None
057173df-c867-4eab-948e-b571431ab78a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['213129690230198 12/24', 'CVC: 628']||True||1671552127568.815||None
1ab61e3d-60e4-4c8f-980e-a3820462a8f9||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3550249259037548 08/29', 'CVC: 574']||True||1671552129570.6812||None
76c9ec57-8e39-45d4-9958-f90c7facbf25||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['30458526825686 10/32', 'CVC: 470']||True||1671552131573.515||None
e72f1358-1376-425a-8b68-7c0f4763474a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3545971101690558 04/24', 'CVC: 876']||False||1671552133574.372||None
5d7e9cbc-711e-4740-ac8c-771abc247f7a||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2525247475301841 12/23', 'CVV: 733']||False||1671552135576.691||None
0176d7ed-c6b9-4c4f-b022-a18fbfcb5cc0||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2703241356141891 08/26', 'CVV: 173']||True||1671552137578.156||None
2829dceb-4d37-43fd-809e-9b30338170e6||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['343822169814970 11/24', 'CID: 4098']||True||1671552139580.566||None
0e118628-3344-4e1f-81e1-684cb9d89a5f||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3542252652437456 09/29', 'CVC: 394']||False||1671552141582.1199||None
dd7b5469-0491-47f2-8032-576af2e586d8||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['2529781739158999 12/30', 'CVV: 686']||True||1671552143584.532||None
49c28b30-9694-430c-af3c-2a28abbc79c4||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['675917117045 07/30', 'CVV: 209']||False||1671552145586.083||None
0c57f6e0-cec5-4a56-9864-50f41690b280||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['6011662599157048 12/31', 'CVC: 291']||True||1671552147588.46||None
59911e00-5b63-467e-b9ed-b0636a082ead||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['3538430772618439 02/24', 'CVC: 026']||True||1671552149590.172||None
c4200221-fd80-44eb-a756-fba8e6f3052d||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['379776400957468 02/26', 'CID: 2546']||False||1671552151592.699||None
12a78ac8-66b5-4da5-a3ea-dd467faf0f3e||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['372658192998370 07/29', 'CID: 4234']||True||1671552153594.938||None
d7d56fab-3877-4b61-b14e-f7bf5bc09c19||mndfvb||jdgvjh||khfvgdsj||7b4ac2aa768af0d4455896bd3e7337ca||kjgf||0||['4117957497236978333 01/32', 'CVC: 386']||True||1671552155597.413||None
